mean_test_score,mean_fit_time,C,Gamma,tomek,under_strat,over_strat
0.782902914,70.08971977,24.98469936,0.732972131,No TL,-25%,+100% BS
0.782888292,131.6175987,1.982898796,0.670302382,No TL,-25%,+500% S
0.782887377,45.00378672,47.85735462,0.801769228,No TL,-40%,+50% BS
0.782884441,33.85698287,14.4894321,0.40774623,TL,-40%,+100% S
0.782877106,106.1754325,31.92502932,0.348634159,No TL,-15%,Imbal BS
0.782804264,12.35785095,13.09573378,0.796782212,TL,-60%,+20% S
0.782755406,470.0432479,11.55469896,0.155236191,No TL,-15%,BoSMOTE
0.782738132,19.74365664,59.84870757,0.559397279,TL,Imbal,+20% BS
0.782720491,34.88483167,11.67880933,0.940261472,TL,-40%,+300% BS
0.782623248,42.04709721,60.04733002,0.711798599,No TL,-40%,+50% BS
0.782171943,88.74618657,4.693765479,0.23048252,TL,-40%,+500% S
0.782117874,18.65546505,11.24283868,0.764703036,TL,Imbal,+20% S
0.782049788,23.80770866,70.38436808,0.684026925,No TL,Imbal,+20% BS
0.782008308,103.6661528,149.1355432,0.153131075,No TL,-25%,Imbal BS
0.781935718,4.664992968,208.7747258,0.510989849,No TL,-80%,+20% BS
0.781919648,38.28160008,36.45555169,0.378657388,No TL,-40%,+50% S
0.781855956,4.849190553,7.637868083,0.570887944,No TL,-80%,+100% S
0.781759379,112.6325738,13.35486316,0.42908234,TL,-25%,+500% BS
0.781737236,57.51583298,8.236371571,0.277459784,No TL,-40%,Imbal S
0.781406061,10.50668875,152.0949828,0.517521222,No TL,-60%,+50% BS
0.781389939,92.71022097,2.579070576,0.844528195,No TL,-25%,+300% S
0.781234174,62.21082783,54.1103572,0.126737885,No TL,-40%,+300% S
0.781186045,20.98504297,50.85945924,0.313993613,TL,Imbal,+50% S
0.781045035,84.78765265,103.9872863,0.180307256,No TL,-15%,+100% S
0.780952733,78.20165189,7.268720249,0.429326659,No TL,-25%,+300% S
0.780879297,21.65716155,5.886043793,0.673415984,TL,Imbal,+100% S
0.780865777,22.79369386,18.44738648,0.914105168,TL,-40%,+50% BS
0.780786262,19.72465356,23.07596,1.010324897,No TL,-60%,+100% BS
0.780773542,17.92050004,37.93367863,0.596194272,No TL,Imbal,+20% S
0.780698234,3.854515394,41.53676166,0.381139946,No TL,-80%,+50% S
0.780627336,42.00175873,65.35906641,0.649479863,No TL,-40%,+50% BS
0.780611626,57.20394333,26.39976312,0.593394291,No TL,-25%,+20% BS
0.780605843,19.18639088,22.23258881,0.692645544,TL,-60%,+300% BS
0.780529983,42.33331625,33.04814218,0.65963846,No TL,-40%,+100% BS
0.780498608,2.666470289,55.09626147,0.38399581,TL,-80%,+20% S
0.780489766,31.95764526,14.51525959,0.741349246,TL,-40%,+20% BS
0.780486984,56.25411026,271.9882615,0.214786512,TL,Imbal,+300% BS
0.780479574,46.45854251,11.09999059,0.551646316,TL,-15%,+20% BS
0.780419933,55.51397808,8.80626804,0.931451577,TL,-25%,+100% BS
0.780393212,30.4660488,49.22236128,0.26816679,TL,-40%,+20% S
0.780361073,17.84782338,18.77871535,0.81075227,TL,-60%,+100% BS
0.780302964,47.89546601,38.92261717,0.585072494,No TL,Imbal,+300% BS
0.780291427,23.86721667,5.617055905,0.328333418,No TL,-60%,+300% S
0.780222182,42.00142415,5.384108848,0.33497631,No TL,-60%,+300% S
0.780164016,35.36925371,9.56611328,0.139199044,TL,-60%,Imbal S
0.780113168,63.17933456,150.923895,0.116397122,TL,-15%,+50% S
0.780015987,14.62041577,29.12105449,0.235020067,TL,Imbal,+100% S
0.779992337,59.3203148,109.2901117,0.264819779,TL,-25%,+100% BS
0.779901607,38.30860209,19.14349125,0.751453119,TL,-60%,+300% BS
0.779802266,30.07564839,8.983733406,0.904340981,TL,-25%,+100% BS
0.77980012,72.33511909,12.17164718,0.804805277,No TL,-15%,+20% BS
0.779739307,3.195898056,55.36705693,0.373366598,TL,-80%,+20% S
0.779696243,12.23449413,13.87117466,0.977887621,TL,Imbal,+100% BS
0.779687689,103.1257256,29.02828566,0.215345387,No TL,-15%,+300% S
0.779568345,22.62766655,11.96913387,0.393974946,TL,Imbal,+100% S
0.779342786,37.69232909,34.04134204,0.628968492,No TL,-40%,+20% BS
0.779337523,4.072387377,85.57941347,0.70530969,No TL,-80%,+20% BS
0.779331373,59.839408,21.32097507,0.60578758,TL,-40%,+300% BS
0.779330826,15.73294576,43.69959753,0.765568802,No TL,Imbal,+100% BS
0.779158752,64.93097512,40.24513172,0.232812431,No TL,-60%,+500% BS
0.779050085,76.95743338,52.06450405,0.418347653,No TL,-15%,+300% BS
0.778967938,25.19045146,62.11666602,0.455999629,No TL,-40%,+20% BS
0.77870969,35.11387253,12.77802453,0.409276896,TL,-25%,+20% S
0.778698055,66.35772665,6.173282955,1.016448968,TL,-15%,+100% BS
0.778693484,106.0219073,3.495618096,0.41365595,TL,-15%,Imbal S
0.778691065,11.56570999,28.21871064,0.950462969,No TL,-80%,+300% BS
0.778620797,38.1305716,14.39001493,0.840394336,TL,Imbal,+300% BS
0.77849253,58.39098509,12.70150236,0.870211731,No TL,-15%,+100% BS
0.778364008,73.96523809,1.101091844,0.721633596,TL,-15%,+500% S
0.778240927,37.52063155,2.381748313,0.399559286,No TL,-60%,Imbal S
0.778210425,24.15776849,29.74695027,0.334944267,No TL,-40%,+100% S
0.778191641,77.0791258,2.514723473,0.293220672,No TL,Imbal,+500% S
0.77812987,19.13988074,10.05320257,0.602100105,TL,-40%,+20% S
0.778070564,14.10199205,8.221233167,0.644348767,TL,-60%,+50% S
0.778053941,50.15753142,12.67590507,0.40103505,TL,-25%,+20% S
0.778052934,70.72666764,30.85448203,0.208341114,TL,-15%,+20% S
0.778011741,109.4705158,56.36365252,0.112616676,No TL,-15%,Imbal S
0.777883199,31.61325399,8.411238026,1.079033205,TL,-25%,+50% BS
0.777867511,71.71167517,11.44827577,0.771597348,No TL,-15%,+20% BS
0.777863402,21.61615467,26.39329443,0.71244356,TL,-80%,+300% BS
0.777809752,22.2924397,40.13362138,0.539476851,TL,Imbal,+100% BS
0.777788171,93.12074653,9.265483085,1.028666208,No TL,-25%,+300% BS
0.777623942,73.61117943,14.36886707,0.391088203,TL,-60%,+500% BS
0.777587952,3.526622216,33.79295057,0.831035483,TL,-80%,+20% BS
0.777503226,37.54080304,22.84751756,0.547592976,TL,-40%,+100% BS
0.777460173,3.721156359,99.53352464,0.807412314,No TL,-80%,+50% BS
0.777437833,83.41857862,16.43463449,0.722441278,No TL,-15%,+100% BS
0.777271808,80.74910649,26.02761269,0.669728027,No TL,-15%,+50% BS
0.777271577,3.49945267,30.20839192,0.879134599,TL,-80%,+20% BS
0.777266187,20.29958757,13.79970227,0.908435823,TL,Imbal,+100% BS
0.777212612,57.49716401,7.006789018,0.885327526,No TL,-25%,+20% S
0.777168168,78.05412857,29.66342604,0.285858999,No TL,Imbal,+500% BS
0.777104409,40.76887012,10.40359718,0.616979352,No TL,-15%,+20% S
0.777063707,42.10860984,12.34347702,1.035931775,No TL,-40%,+100% BS
0.776802875,3.784668763,15.97641145,0.545780379,No TL,-80%,+50% S
0.776739715,61.64806294,16.15964893,0.665368815,TL,-40%,+300% BS
0.776707022,44.62354946,10.91516892,0.250648653,TL,Imbal,BoSMOTE
0.776626551,9.751223882,99.85871326,0.233308816,No TL,-60%,+50% S
0.776614059,14.04281457,46.42856858,0.676428123,TL,-60%,+50% BS
0.776516696,42.37149064,1.000381031,0.673973698,TL,-60%,Imbal S
0.776493244,19.84267338,42.47100702,0.28593511,TL,Imbal,+20% S
0.776290437,17.84798686,19.83335274,0.372756323,No TL,-60%,+100% S
0.7762407,120.3157664,1.047019728,1.077724844,TL,-15%,Imbal S
0.775888933,25.13794422,11.24201756,0.228884604,TL,-80%,Imbal BS
0.77574441,69.94936323,8.080771753,0.674664511,No TL,-15%,+20% S
0.77551848,60.53353182,3.775317933,0.723374764,TL,-15%,+50% S
0.77551428,13.67241581,14.66240707,0.40543014,TL,-60%,+50% S
0.775502337,59.90258686,80.20417309,0.269615515,TL,-25%,+100% BS
0.77547916,9.908916791,15.4992855,0.423517864,No TL,-60%,+100% S
0.775342396,50.38107014,15.26974278,0.458507823,No TL,-25%,+50% S
0.775207756,5.617159446,28.94915744,0.725848472,No TL,-80%,+100% BS
0.775085031,62.40919868,30.13221981,0.45207335,TL,-40%,+300% BS
0.774991155,5.267765601,182.2418775,0.562591339,No TL,-80%,+50% BS
0.774942518,56.12274933,26.75358523,0.33787292,No TL,-25%,+50% S
0.774726256,15.67110268,41.2501452,0.686007681,TL,-60%,+50% BS
0.774718101,82.93316023,96.34870479,0.244814232,No TL,-15%,+20% BS
0.774568102,24.99308395,109.8610962,0.153726262,No TL,Imbal,+100% S
0.774566474,17.8254838,82.57575244,0.455580696,No TL,-60%,+100% BS
0.774307251,115.142348,45.95466127,0.38740832,No TL,-15%,+300% BS
0.774173184,95.75225679,9.286944408,0.757733496,TL,-15%,+300% BS
0.774020623,9.157785018,7.928192789,0.111513421,TL,-80%,SMOTE
0.774001159,35.34557827,67.88492204,0.26993217,No TL,-40%,+20% S
0.773742939,31.81395602,23.34933821,0.287054489,TL,-40%,+50% S
0.773656124,66.53609363,9.18676163,0.789916647,TL,-15%,+50% BS
0.773572819,78.32250897,22.46027496,0.447976606,No TL,-15%,+20% BS
0.77352629,11.0502851,13.35327711,0.323393443,TL,-80%,BoSMOTE
0.773485405,95.67424321,49.64819958,0.309168044,TL,-15%,+300% BS
0.773285244,3.489784241,34.58858193,0.692112305,TL,-80%,+20% BS
0.77327484,3.811340491,43.02792967,0.821843121,No TL,-80%,+20% BS
0.773204147,22.35445015,24.99937582,0.510073912,No TL,Imbal,+50% S
0.77314674,15.50740695,21.82567353,0.317264427,No TL,-60%,+100% S
0.773075441,22.09073583,9.827766088,0.960776748,No TL,Imbal,+20% S
0.772904586,2.657634735,47.13347207,0.395272626,No TL,-80%,+20% S
0.772867468,73.83121602,8.329925486,0.995742091,No TL,-25%,+100% BS
0.772852495,5.685003122,87.68889154,0.324149073,TL,-80%,+100% BS
0.77278112,19.27707171,25.50134083,0.333083204,TL,Imbal,+50% S
0.772717878,65.84363985,47.48842123,0.492122623,No TL,-25%,+50% BS
0.772697498,18.61978992,22.5322375,0.420340181,TL,-40%,+20% BS
0.772406898,30.56790082,21.38585652,0.295322398,TL,-40%,+20% S
0.772391012,16.36055748,35.38010652,0.664853825,No TL,-80%,+300% BS
0.772314209,84.43458939,32.58851859,0.524963355,No TL,-15%,+50% BS
0.772207917,62.55655487,5.618292596,0.62533036,TL,-15%,+20% BS
0.772130921,74.82839322,170.5385412,0.229447351,No TL,-25%,+100% BS
0.772038441,3.466615121,115.2983304,0.229670555,No TL,-80%,+20% S
0.771956467,2.962022543,189.7514199,0.279280323,TL,-80%,+20% BS
0.771670699,15.69143414,52.33981302,0.334828045,No TL,-60%,+20% S
0.771606715,22.80569824,85.13542251,0.302668982,TL,Imbal,+100% BS
0.771593202,63.4692173,48.52932289,0.465533167,No TL,-25%,+50% BS
0.771390035,153.3471054,2.789010005,1.002472302,No TL,-15%,+500% BS
0.771389202,61.76741926,69.61840562,0.250329848,No TL,-25%,+20% BS
0.771323716,3.366095146,32.23100802,0.656250229,TL,-80%,+20% BS
0.771260188,4.565474987,58.57590254,0.847382713,No TL,-80%,+50% BS
0.7710988,5.710175435,46.24814339,0.500869477,No TL,-80%,+100% BS
0.770912903,35.10553734,25.54720844,0.328663697,No TL,-40%,+50% S
0.77090328,135.4734449,6.381325991,0.19346394,No TL,-25%,+500% S
0.770872885,49.68711527,52.14630177,0.185312799,No TL,Imbal,Imbal BS
0.770805623,20.60230748,58.23139931,0.192276795,TL,Imbal,+50% S
0.770768427,53.12138844,39.65859879,0.213449744,No TL,-15%,+50% S
0.770746528,12.46270148,19.29377911,0.909088059,No TL,Imbal,+20% BS
0.770383134,16.37556084,72.64974429,0.423505984,No TL,-60%,+20% BS
0.770296514,37.46128837,28.98114237,0.295244111,No TL,-40%,+50% S
0.770147896,23.901558,20.56019702,0.306692167,No TL,Imbal,+100% S
0.770128657,89.14042155,18.00407455,0.574249202,No TL,-25%,+300% BS
0.770045404,39.70901918,19.54606685,0.550232028,TL,Imbal,+300% BS
0.769980939,93.69205968,17.42769981,0.290378342,TL,-40%,+500% BS
0.769928205,16.97649884,75.32093479,0.447692133,TL,-60%,+50% BS
0.76988289,23.9815708,56.0062887,0.484261934,No TL,Imbal,+20% BS
0.76970951,37.98687847,18.45098883,0.378108627,No TL,-40%,+50% S
0.769620774,11.08445819,18.78635082,0.557911572,No TL,Imbal,+20% S
0.769317172,24.1931076,3.652505703,0.842498555,TL,-40%,+50% S
0.769151852,13.72375846,32.43967839,0.273905604,TL,-60%,+20% S
0.768898681,41.30779926,12.29466956,0.15753495,No TL,Imbal,+300% S
0.768896584,63.75226911,104.2868554,0.19874976,TL,-15%,+50% BS
0.768882512,53.34392707,40.17378398,0.140705395,TL,-25%,+50% S
0.76877631,23.17392627,22.30596414,0.919445157,No TL,Imbal,+50% BS
0.76870489,41.65652911,92.31140249,0.321316334,No TL,-60%,+300% BS
0.768657377,19.77332775,70.30821411,0.304913786,TL,Imbal,+20% BS
0.768494223,97.43389058,468.7195329,0.139062043,No TL,-25%,+100% BS
0.768441843,16.8903176,68.66505752,0.316214491,TL,-60%,+100% BS
0.768385335,58.54484749,61.90223983,0.238271289,No TL,-25%,+20% BS
0.768256515,41.21911748,15.09589531,0.208002276,TL,-15%,+100% S
0.768190289,47.50606426,3.958765898,0.587816062,TL,-25%,+20% S
0.768106185,28.37384915,42.56814831,0.260719132,TL,-40%,+20% BS
0.768053294,48.15401077,12.92612395,0.384232059,TL,-25%,+20% BS
0.767952273,14.40454634,10.82720622,0.939338784,TL,-60%,+20% BS
0.767717034,2.646633387,25.6904149,0.684510316,TL,-80%,+20% BS
0.767677577,155.0724076,47.37948705,0.16904698,No TL,-15%,+500% BS
0.767557845,105.0947409,7.909983796,0.182898908,TL,-15%,Imbal S
0.767544797,51.12770232,42.68674279,0.345792996,No TL,-15%,+100% BS
0.767384401,73.03824568,28.97302316,0.336977989,TL,-15%,+100% BS
0.767205266,68.03836091,129.8597154,0.101515753,No TL,-25%,+100% S
0.767123055,83.27655029,20.3097427,0.416685286,TL,-25%,+300% BS
0.767103348,23.5986704,18.95543209,0.648832619,TL,-80%,+300% BS
0.767017564,77.72840611,6.773843306,0.469778542,No TL,-15%,+100% S
0.76701147,78.31850982,20.99409191,0.366736157,No TL,-15%,+20% BS
0.76688412,81.57091951,31.56771837,0.144072474,No TL,-60%,BoSMOTE
0.766857532,147.7667871,57.83491839,0.133700501,TL,-15%,+500% BS
0.766725275,57.58984566,5.90050539,0.870698404,No TL,-25%,+20% BS
0.766620046,60.48085721,157.0586017,0.108266425,No TL,-25%,+20% S
0.766546149,59.88842034,109.838664,0.186463186,TL,-25%,+100% BS
0.766540211,14.43555196,69.63096101,0.292022463,TL,-60%,+20% BS
0.766288358,56.08357843,4.48259105,0.635364865,No TL,-15%,+50% S
0.766257535,66.81814424,57.5916373,0.237790562,TL,-15%,+50% BS
0.766190048,8.710370223,13.23062191,0.997265813,No TL,-60%,+20% BS
0.766070102,22.18908803,5.870805917,0.591754396,No TL,Imbal,+100% S
0.766032332,20.33092682,31.49683986,0.13918567,No TL,-80%,Imbal BS
0.765770235,46.42520618,10.36922717,0.378639687,No TL,-25%,+50% S
0.765739067,71.47429784,5.761246963,0.846839188,TL,-15%,+50% BS
0.76567572,24.38431183,141.0841416,0.159623197,No TL,Imbal,+50% S
0.765644118,127.7609143,65.36291777,0.161903758,No TL,-25%,+500% BS
0.765567419,15.88864112,31.89595878,0.580356963,No TL,-60%,+20% BS
0.76548558,14.05381719,14.02646293,0.306649191,TL,-60%,+50% S
0.765477857,35.61195898,4.187384708,0.517795663,TL,-40%,+100% S
0.765393503,38.14757673,28.7462215,0.179203704,TL,-60%,Imbal BS
0.765346653,37.76900943,12.50919066,0.694570712,No TL,-40%,+20% BS
0.765325064,52.83100661,2.716754646,0.93971112,No TL,Imbal,Imbal BS
0.76509166,89.91772652,14.08378065,0.172587993,No TL,-25%,+300% S
0.765069861,15.34004394,13.74898786,0.514740576,No TL,-60%,+20% S
0.764932563,10.52319113,60.49595299,0.402379529,No TL,-60%,+100% BS
0.764880915,57.16793895,3.857201491,0.792799091,No TL,-25%,+20% S
0.764675855,114.9604843,110.7769344,0.137488954,No TL,-15%,Imbal BS
0.764456591,4.40794452,74.67406069,0.614231145,No TL,-80%,+50% BS
0.7641287,3.987706105,5.21904433,0.76359788,No TL,-80%,+50% S
0.764073893,3.018865665,50.39871863,0.188104619,No TL,-80%,+50% S
0.76396377,10.26498016,14.67599167,0.640110857,TL,Imbal,+20% BS
0.763884663,19.15455214,27.41458039,0.566955016,No TL,-60%,+100% BS
0.76384606,57.9530762,9.516305891,0.178490367,No TL,-40%,+300% S
0.763513304,23.21226931,40.4319519,0.563632041,No TL,Imbal,+50% BS
0.763509176,5.791024367,64.35926016,0.309281388,TL,-80%,+100% BS
0.763504058,4.049382687,42.22528502,0.622758527,TL,-80%,+50% BS
0.763388735,5.972056468,12.40215059,0.868086031,No TL,-80%,+100% BS
0.763341047,19.64864047,6.441717823,0.231370744,TL,-80%,Imbal BS
0.763299052,43.41400679,20.23863387,0.234849654,TL,-25%,+20% BS
0.763272212,40.32846101,9.220879041,0.59106053,TL,-25%,+300% BS
0.763168206,3.78316625,64.37284579,0.50222108,TL,-80%,+50% BS
0.763051773,89.39780172,65.80475672,0.256421799,No TL,-15%,+100% BS
0.763030207,30.57790367,17.83097545,0.2324562,TL,-40%,+20% S
0.762974178,20.81951364,48.58135381,0.264807233,No TL,Imbal,+20% S
0.762753688,66.79447532,82.03132894,0.261919907,No TL,-40%,+300% BS
0.7626456,13.12648638,42.53589793,0.338808556,TL,-60%,+20% BS
0.76262937,35.21072388,66.81153431,0.15936256,No TL,-40%,+20% S
0.762178995,25.12527291,66.84049643,0.38655131,No TL,Imbal,+100% BS
0.762160093,37.77384273,50.03564428,0.294806638,No TL,-40%,+20% BS
0.762015948,12.86260621,29.53844047,0.304369193,No TL,Imbal,+50% S
0.761955096,62.47971018,36.69250825,0.136599679,TL,-15%,+20% BS
0.761891875,3.505953232,23.4187344,0.789402234,No TL,-80%,+20% BS
0.761864941,16.02333021,154.830062,0.108779523,No TL,-60%,+50% S
0.761861374,105.9962355,31.38412246,0.313858216,No TL,-15%,+300% BS
0.761722727,36.67514928,36.96233962,0.331342156,No TL,-40%,+20% BS
0.761665137,10.16779613,96.27887895,0.296230534,No TL,-60%,+20% BS
0.761660209,84.3444066,30.59589977,0.291348337,TL,-25%,+300% BS
0.761376924,48.29620504,38.38222272,0.333474139,No TL,Imbal,+300% BS
0.761359117,50.10719021,53.92597123,0.132502201,TL,-25%,+20% BS
0.761329496,16.11968072,16.69783708,0.35663902,No TL,-60%,+50% S
0.761209068,3.756496827,5.076059267,0.492494922,TL,-80%,+50% S
0.761025138,30.88995934,30.79964543,0.233978045,TL,-40%,+20% BS
0.760959868,8.989921093,7.100361077,0.692441921,No TL,-60%,+20% S
0.760737467,65.29037166,26.8725257,0.170183528,No TL,-25%,+100% S
0.760710177,15.74178259,26.03233821,0.560627722,No TL,-60%,+20% BS
0.760484279,64.52306898,55.02763496,0.119087994,No TL,-25%,+100% S
0.760410832,9.848570267,14.99984187,0.979168765,No TL,-60%,+50% BS
0.760237061,24.59901651,121.4523896,0.307291151,No TL,Imbal,+50% BS
0.760099008,20.65565038,6.419414661,0.744447605,No TL,Imbal,+50% S
0.759949565,33.98017335,23.36988079,0.490078148,TL,-40%,+50% BS
0.759848421,53.90952563,21.46275321,0.320989978,TL,-15%,+50% BS
0.759599117,10.36983116,40.62950598,0.150670149,TL,Imbal,+50% S
0.759598843,132.9376627,3.036141442,0.255542299,TL,-40%,BoSMOTE
0.759302686,16.66477672,17.37217589,0.321477922,No TL,-60%,+50% S
0.759271739,13.89178809,8.464590053,0.333267474,TL,-60%,+50% S
0.759257126,16.21603131,19.42435044,0.641151327,No TL,-60%,+20% BS
0.75919742,12.63573329,65.1429078,0.23571606,TL,-80%,+300% BS
0.75898577,38.19425003,21.05654298,0.208395169,No TL,-40%,+100% S
0.758804775,11.39151263,73.36732075,0.200853073,TL,Imbal,+20% BS
0.758709801,71.39895201,1.714787517,0.496355913,No TL,-15%,Imbal S
0.758649944,18.72880983,29.95726786,0.171667177,TL,Imbal,+20% S
0.758222888,18.91434367,8.032596773,0.742661892,TL,Imbal,+20% BS
0.758052338,42.91691883,5.519887295,1.034972687,No TL,-40%,+100% BS
0.758029022,19.34992019,104.3915942,0.161911069,TL,Imbal,+20% BS
0.757899844,58.91340852,1.778198695,0.283825325,No TL,Imbal,Imbal S
0.757657605,23.04190604,9.579789238,1.087218183,No TL,Imbal,+50% BS
0.757646307,77.34150346,0.820316283,0.892192331,TL,-15%,+20% S
0.757631547,16.81997323,14.42355859,0.18589158,TL,-60%,+100% S
0.757597269,11.71173366,42.49957918,0.395750288,No TL,-60%,+100% BS
0.757402743,4.114561001,67.78474144,0.428454984,TL,-80%,+50% BS
0.757396417,110.0642884,20.23676936,0.123577824,No TL,-15%,+300% S
0.757368192,87.68033274,22.27367348,0.189155965,TL,-25%,Imbal BS
0.75734072,4.586142619,8.221348446,0.990392928,No TL,-80%,+100% BS
0.757313173,17.24354871,32.75296039,0.577762071,No TL,-60%,+50% BS
0.757255935,40.13059163,2.857869162,0.912875017,No TL,-40%,+20% S
0.757194762,63.84245022,24.33839567,0.154588368,TL,-40%,Imbal BS
0.757055215,144.0854682,11.70309473,0.221814835,TL,-15%,+500% BS
0.757041014,20.77833907,42.35069541,0.209040592,No TL,Imbal,+20% S
0.756669235,26.19012674,8.489590373,0.994670611,No TL,Imbal,+100% BS
0.756635015,16.63744132,82.74705343,0.298328115,TL,-60%,+50% BS
0.755765661,102.3537564,18.51382794,0.186425551,No TL,-15%,+500% BS
0.755728231,65.43773325,5.268651613,1.02683354,No TL,-40%,+300% BS
0.755703623,95.84744167,5.479841977,0.179681077,TL,-15%,+300% S
0.755631976,58.04342588,67.97160265,0.13950653,No TL,-25%,+20% BS
0.755418591,71.19675239,2.754169066,1.038356661,TL,-15%,+50% BS
0.755405171,51.25022507,11.49628101,0.466912595,TL,-25%,+50% BS
0.755189035,61.32884018,15.56725677,0.401767366,TL,-40%,+300% BS
0.755004474,163.5520749,40.5084091,0.125553204,No TL,-15%,+500% BS
0.754909282,9.046598276,1.341698869,0.29233924,TL,-80%,SMOTE
0.754484151,16.50508404,37.1375719,0.177188978,No TL,-60%,+50% S
0.754443627,105.0810728,13.91964987,0.219539106,TL,-15%,Imbal BS
0.754098439,3.217569113,75.95302414,0.131527383,No TL,-80%,+20% S
0.754088897,42.57369137,30.98205954,0.327889475,No TL,-40%,+300% BS
0.754000514,39.87221376,12.23852105,0.580784111,No TL,-60%,+300% BS
0.753743491,81.33454331,19.28356534,0.285887978,TL,-25%,+300% BS
0.753444462,35.66030296,23.11706614,0.179987605,No TL,-40%,+20% S
0.753428491,4.007875284,20.48468255,0.709577934,TL,-80%,+50% BS
0.753000407,58.61919395,1.010807947,0.900203723,TL,-25%,+50% S
0.752977286,15.02265541,12.2587614,0.828245731,TL,-60%,+50% BS
0.752780711,13.81610886,6.541491584,0.268765301,TL,-60%,+100% S
0.752779585,22.05256343,5.228555345,0.629091696,No TL,Imbal,+50% S
0.752770083,97.37220907,24.40139742,0.171366177,No TL,-40%,+500% BS
0.752728579,47.65192143,23.94569842,0.310373882,No TL,-25%,+300% BS
0.75270195,19.71481681,9.354971702,0.961660602,TL,Imbal,+50% BS
0.752553801,51.32207028,23.03954759,0.103114834,TL,-25%,+100% S
0.752550794,3.632975022,61.28624119,0.32529349,No TL,-80%,+20% BS
0.752414109,82.52358818,0.508840208,0.579725352,No TL,-60%,+500% S
0.752408522,70.8683598,7.235215134,0.458663316,TL,-15%,+100% BS
0.752244461,37.29509242,25.4650074,0.306903373,TL,-40%,+100% BS
0.752198166,9.929422379,29.54429155,0.135606313,No TL,-80%,BoSMOTE
0.752031827,70.91903504,3.512242884,0.514525337,No TL,-40%,Imbal BS
0.7520308,77.60288437,1.698014146,0.744690792,TL,-40%,Imbal BS
0.751979338,58.71304242,11.48751677,0.426907917,TL,-40%,+300% BS
0.751918331,19.08870586,28.93317664,0.123001909,No TL,-60%,+100% S
0.751766698,111.3973557,0.888553481,0.723971022,No TL,-25%,Imbal S
0.751732755,71.18474817,9.684429743,0.375301852,TL,-15%,+100% BS
0.751691069,24.75971254,4.586591256,1.08123486,TL,-80%,+300% BS
0.75160125,21.11839716,1.871466889,0.952864914,No TL,-40%,+20% S
0.751576289,80.55890433,6.821091821,0.48987569,TL,-25%,+300% BS
0.751483314,21.09522708,3.417664456,0.915795448,No TL,Imbal,+20% S
0.751296296,66.07534409,50.23952911,0.19033522,No TL,-15%,+300% BS
0.751239135,90.68552844,74.54481813,0.172754819,No TL,-15%,+100% BS
0.751078809,72.73768711,2.07913061,0.72168462,No TL,-25%,+500% BS
0.75094164,25.83906674,45.92316514,0.342595442,No TL,Imbal,+100% BS
0.750910234,36.59063387,8.393562623,0.538664886,TL,-60%,+300% BS
0.750874391,32.76462229,16.07400569,0.473610186,No TL,-25%,+50% BS
0.750802826,18.89633894,1.796844332,0.934157649,No TL,-60%,+100% S
0.750632161,17.50275842,8.083475738,0.689047736,TL,-60%,+100% BS
0.750548922,21.57197865,5.690083541,0.54312857,No TL,Imbal,+50% S
0.750278576,43.31398916,19.04360987,0.341684534,No TL,Imbal,+300% BS
0.750239651,105.2122654,1.0325443,0.502592539,TL,-25%,Imbal S
0.749684747,13.94046164,16.82409686,0.613816518,TL,Imbal,+50% BS
0.749636311,13.28351355,15.82997802,0.174411551,TL,-60%,+20% S
0.749612729,33.93849937,30.55528156,0.329459808,TL,-40%,+50% BS
0.74959267,17.18653766,7.046825749,0.739320148,TL,-60%,+100% BS
0.74957129,14.18984048,10.94369364,0.82825434,No TL,Imbal,+50% BS
0.749264497,43.70905908,11.78045626,0.220553425,No TL,-60%,Imbal BS
0.749057497,64.9711504,52.58406721,0.104957525,No TL,-40%,Imbal BS
0.748882477,38.0103852,3.174132354,1.015009774,No TL,-40%,+20% BS
0.748435284,4.194741567,32.09831179,0.622422777,No TL,-80%,+50% BS
0.748217525,30.90512681,14.85706597,0.184050764,No TL,Imbal,Imbal BS
0.748116714,36.66147995,8.149639759,0.491263816,TL,-60%,+300% BS
0.747930745,37.60748251,5.389422132,0.326440316,No TL,-40%,+50% S
0.747521117,33.62944555,22.38101436,0.366632348,TL,-40%,+50% BS
0.747477557,16.27854172,29.71989216,0.13099099,TL,-40%,+20% BS
0.747414589,110.1249663,18.44094474,0.169664148,No TL,-40%,+500% BS
0.747399251,67.97917867,2.822981479,0.324186091,No TL,-15%,+20% S
0.747335671,57.02840964,1.446384648,0.460246539,TL,-25%,+50% S
0.747089605,44.99611815,25.46302136,0.189617207,TL,-15%,+100% BS
0.74692748,15.73428082,106.1172697,0.189221567,No TL,-60%,+20% BS
0.746778469,34.55927348,2.333049174,0.693412596,No TL,-25%,+20% BS
0.746583564,5.975389322,10.33295571,0.654392147,No TL,-80%,+100% BS
0.746402892,106.4471502,6.861832241,0.129187203,No TL,-25%,Imbal S
0.746369274,27.71939874,104.1821685,0.163174638,TL,-40%,+50% BS
0.746343698,23.12942362,96.20795825,0.153939481,No TL,-80%,+300% BS
0.746284318,120.646491,21.02196241,0.117742938,TL,-25%,+500% BS
0.746146302,60.40750925,9.761745715,0.170760652,No TL,-25%,+20% S
0.746116185,76.183297,7.551892566,0.540712768,No TL,-15%,+50% BS
